,device_number,device_description,site,work_order_number,work_order_priority_description,wo_type_description,problem_reported,lot_year,num_parts_from_storeroom,num_parts_from_po,repair_part_number,repair_part_name,repair_part_stocktype,total_parts_used
4091,NSTD,Non Standard Training Device,Warfighter Support Center,DR6409803,Bench/Depot Repair,Corrective COR,2014-08-05 11:11:08,6.0,1.0,0.0,73212BN2MN00N0C111C1,"SOLENOID VALVE, 12 VDC 2 WAY SKINNER",CONSUMABLE,1.0
4093,NSTD,Non Standard Training Device,Warfighter Support Center,DR5994237,Bench/Depot Repair,Corrective COR,2013-10-28 07:30:00,5.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
4094,NSTD,Non Standard Training Device,Warfighter Support Center,DR5994237,Bench/Depot Repair,Corrective COR,2013-10-28 07:30:00,5.0,1.0,0.0,4GTA3,NIPPLE,CONSUMABLE,1.0
4095,NSTD,Non Standard Training Device,Warfighter Support Center,DR5994237,Bench/Depot Repair,Corrective COR,2013-10-28 07:30:00,5.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
4096,NSTD,Non Standard Training Device,Warfighter Support Center,DR5994237,Bench/Depot Repair,Corrective COR,2013-10-28 07:30:00,5.0,1.0,0.0,2N3569-VT,TRANSISTOR,CONSUMABLE,1.0
4097,NSTD,Non Standard Training Device,Warfighter Support Center,DR5994237,Bench/Depot Repair,Corrective COR,2013-10-28 07:30:00,5.0,1.0,0.0,1W010,RESISTOR,CONSUMABLE,1.0
4098,NSTD,Non Standard Training Device,Warfighter Support Center,DR5441211,Bench/Depot Repair,Corrective COR,2012-10-17 15:57:37,4.0,1.0,0.0,81B002,Label,CONSUMABLE,1.0
4099,NSTD,Non Standard Training Device,Warfighter Support Center,DR5441211,Bench/Depot Repair,Corrective COR,2012-10-17 15:57:37,4.0,3.0,0.0,279BLK,JACK ,CONSUMABLE,3.0
4100,NSTD,Non Standard Training Device,Warfighter Support Center,DR5441211,Bench/Depot Repair,Corrective COR,2012-10-17 15:57:37,4.0,1.0,0.0,860002,CASE,CONSUMABLE,1.0
4101,NSTD,Non Standard Training Device,Warfighter Support Center,DR5441210,Bench/Depot Repair,Corrective COR,2012-10-17 15:57:37,4.0,2.0,0.0,2N3569-VT,TRANSISTOR,CONSUMABLE,2.0
4102,NSTD,Non Standard Training Device,Warfighter Support Center,DR5441210,Bench/Depot Repair,Corrective COR,2012-10-17 15:57:37,4.0,1.0,0.0,MS3106F16S-1S,PLUG,CONSUMABLE,1.0
4103,NSTD,Non Standard Training Device,Warfighter Support Center,DR5441210,Bench/Depot Repair,Corrective COR,2012-10-17 15:57:37,4.0,2.0,0.0,279BLK,JACK ,CONSUMABLE,2.0
4104,NSTD,Non Standard Training Device,Warfighter Support Center,DR5441210,Bench/Depot Repair,Corrective COR,2012-10-17 15:57:37,4.0,2.0,0.0,CD4078BE,I. C.,CONSUMABLE,2.0
4105,NSTD,Non Standard Training Device,Warfighter Support Center,DR5441210,Bench/Depot Repair,Corrective COR,2012-10-17 15:57:37,4.0,2.0,0.0,81B002,Label,CONSUMABLE,2.0
4106,NSTD,Non Standard Training Device,Warfighter Support Center,DR5441210,Bench/Depot Repair,Corrective COR,2012-10-17 15:57:37,4.0,2.0,0.0,2N3569-VT,TRANSISTOR,CONSUMABLE,2.0
4107,NSTD,Non Standard Training Device,Warfighter Support Center,DR5441210,Bench/Depot Repair,Corrective COR,2012-10-17 15:57:37,4.0,1.0,0.0,1N5400,DIODE,CONSUMABLE,1.0
4109,NSTD,Non Standard Training Device,Warfighter Support Center,DR6409736,Bench/Depot Repair,Corrective COR,2014-08-05 11:16:14,6.0,1.0,0.0,218956,ASCO ,CONSUMABLE,1.0
4110,NSTD,Non Standard Training Device,Warfighter Support Center,DR6409736,Bench/Depot Repair,Corrective COR,2014-08-05 11:16:14,6.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
4111,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175049,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:15,5.0,2.0,0.0,7-623-105-12,WASHER,CONSUMABLE,2.0
4112,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175049,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:15,5.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
4113,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175049,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:15,5.0,1.0,0.0,4GTA3,NIPPLE,CONSUMABLE,1.0
4114,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175049,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:15,5.0,2.0,0.0,MS35649-242,"NUT, HEX",CONSUMABLE,2.0
4115,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175049,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:15,5.0,2.0,0.0,MS35190-226,SCREW,CONSUMABLE,2.0
