,device_number,device_description,site,work_order_number,work_order_priority_description,wo_type_description,problem_reported,lot_year,num_parts_from_storeroom,num_parts_from_po,repair_part_number,repair_part_name,repair_part_stocktype,total_parts_used
136330,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Stewart, GA",DR5266083,Bench/Depot Repair,Corrective COR,2012-06-20 10:31:45,4.0,1.0,0.0,148440-8Y,OPTICAL POST ASSEMBLY M240 UNIVERSAL(W/ RESONATOR),REPAIRABLE,1.0
136331,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Stewart, GA",DR5266082,Bench/Depot Repair,Corrective COR,2012-06-20 10:31:42,4.0,1.0,0.0,146840-2,"CCA, M2 SAT",REPAIRABLE,1.0
136332,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Stewart, GA",DR5266082,Bench/Depot Repair,Corrective COR,2012-06-20 10:31:42,4.0,1.0,0.0,148440-8Y,OPTICAL POST ASSEMBLY M240 UNIVERSAL(W/ RESONATOR),REPAIRABLE,1.0
136333,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Stewart, GA",DR5266081,Bench/Depot Repair,Corrective COR,2012-06-20 10:31:40,4.0,1.0,0.0,146840-1,"CCA, SAT LOT IV",REPAIRABLE,1.0
136351,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Stewart, GA",DR5398522,Bench/Depot Repair,Corrective COR,2012-09-19 15:37:08,4.0,1.0,0.0,146840-1,"CCA, SAT LOT IV",REPAIRABLE,1.0
136364,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Stewart, GA",DR5398519,Bench/Depot Repair,Corrective COR,2012-09-19 15:37:05,4.0,1.0,0.0,148440-8Y,OPTICAL POST ASSEMBLY M240 UNIVERSAL(W/ RESONATOR),REPAIRABLE,1.0
136390,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Polk, LA",DR5231884,Bench/Depot Repair,Corrective COR,2012-05-29 11:20:48,4.0,1.0,0.0,146840-2,"CCA, M2 SAT",REPAIRABLE,1.0
136417,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Stewart, GA",DR5347631,Bench/Depot Repair,Corrective COR,2012-08-15 15:09:47,4.0,1.0,0.0,146840-1,"CCA, SAT LOT IV",REPAIRABLE,1.0
136418,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Stewart, GA",DR5347631,Bench/Depot Repair,Corrective COR,2012-08-15 15:09:47,4.0,1.0,0.0,148440-8Y,OPTICAL POST ASSEMBLY M240 UNIVERSAL(W/ RESONATOR),REPAIRABLE,1.0
136421,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Stewart, GA",DR5347632,Bench/Depot Repair,Corrective COR,2012-08-15 15:09:47,4.0,1.0,0.0,146840-1,"CCA, SAT LOT IV",REPAIRABLE,1.0
