,device_number,device_description,site,work_order_number,work_order_priority_description,wo_type_description,problem_reported,lot_year,num_parts_from_storeroom,num_parts_from_po,repair_part_number,repair_part_name,repair_part_stocktype,total_parts_used
75985,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5755332,System - Device Down,Corrective COR,2013-05-17 11:33:00,5.0,1.0,0.0,921340380,AUTO TRACKER,REPAIRABLE,1.0
76011,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5698137,System - Device Down,Corrective COR,2013-04-08 13:10:00,4.0,1.0,0.0,921340235-019,ATTR COMPUTER SATA LOT VII,REPAIRABLE,1.0
76012,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5698137,System - Device Down,Corrective COR,2013-04-08 13:10:00,4.0,1.0,0.0,921343307,CABLE ASSEMBLY,CONSUMABLE,1.0
76013,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5698137,System - Device Down,Corrective COR,2013-04-08 13:10:00,4.0,1.0,0.0,921340381,"COMPUTER, EST",REPAIRABLE,1.0
76014,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5698137,System - Device Down,Corrective COR,2013-04-08 13:10:00,4.0,1.0,0.0,921343307,CABLE ASSEMBLY,CONSUMABLE,1.0
76079,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5538180,System - Device Down,Corrective COR,2012-12-21 12:05:00,4.0,1.0,0.0,921340382,"AUTO TRACKER, LOT IX",REPAIRABLE,1.0
76172,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6076574,System - Device Down,Corrective COR,2014-01-04 21:18:00,5.0,1.0,0.0,921340246-009,"LCD, 19 IN. WITH MICROPHONE",REPAIRABLE,1.0
76306,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6451269,System - Device Down,Corrective COR,2014-09-02 12:59:00,6.0,1.0,0.0,921340380,AUTO TRACKER,REPAIRABLE,1.0
76576,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6655203,System - Device Down,Corrective COR,2015-01-29 12:37:00,6.0,1.0,0.0,921340228,RACK DISTRIBUTION UNIT ASSY,REPAIRABLE,1.0
76649,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6281958,System - Device Down,Corrective COR,2014-05-14 14:06:00,6.0,1.0,0.0,921340380,AUTO TRACKER,REPAIRABLE,1.0
