,device_number,device_description,site,work_order_number,work_order_priority_description,wo_type_description,problem_reported,lot_year,num_parts_from_storeroom,num_parts_from_po,repair_part_number,repair_part_name,repair_part_stocktype,total_parts_used
157677,NTC,NTC Instrumentation System,"Ft Irwin, CA",8735439,Bench/Depot Repair,Corrective COR,2018-02-18 09:15:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
157678,NTC,NTC Instrumentation System,"Ft Irwin, CA",8735439,Bench/Depot Repair,Corrective COR,2018-02-18 09:15:00,9.0,1.0,0.0,112960-001 REV C,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
157679,NTC,NTC Instrumentation System,"Ft Irwin, CA",8735439,Bench/Depot Repair,Corrective COR,2018-02-18 09:15:00,9.0,1.0,0.0,RAYTHEON MEMBRANE CIRCUIT,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
157680,NTC,NTC Instrumentation System,"Ft Irwin, CA",8735441,Corrective Maintenance,Corrective COR,2018-02-18 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
157682,NTC,NTC Instrumentation System,"Ft Irwin, CA",8735443,Bench/Depot Repair,Corrective COR,2018-02-18 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
157684,NTC,NTC Instrumentation System,"Ft Irwin, CA",8735443,Bench/Depot Repair,Corrective COR,2018-02-18 09:30:00,9.0,1.0,0.0,RAYTHEON MEMBRANE CIRCUIT,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
157685,NTC,NTC Instrumentation System,"Ft Irwin, CA",8735443,Bench/Depot Repair,Corrective COR,2018-02-18 09:30:00,9.0,1.0,0.0,112960-001 REV C,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
157686,NTC,NTC Instrumentation System,"Ft Irwin, CA",8735445,Corrective Maintenance,Corrective COR,2018-02-18 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
157687,NTC,NTC Instrumentation System,"Ft Irwin, CA",8735447,Bench/Depot Repair,Corrective COR,2018-02-18 09:30:00,9.0,1.0,0.0,112960-001 REV C,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
157689,NTC,NTC Instrumentation System,"Ft Irwin, CA",8735447,Bench/Depot Repair,Corrective COR,2018-02-18 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
