,rmse_tsb,rmse_ses,rmse_dotm,rmse_rf,rmse_svr,rmse_mlp,mae_tsb,mae_ses,mae_dotm,mae_rf,mae_svr,mae_mlp
234,4.4171176673091044e-09,0.0070671303534080784,0.0057111022441202475,0.008448020530623986,0.01,0.01232833863541849,4.417117667309105e-09,0.007067130353408078,0.005709631908343655,0.008448020530623985,0.01,0.01232833863541849
235,1.4474011154664594e-09,0.003533561459755875,0.004803971325150414,0.0025496100310816814,0.01,0.0046636683081964225,1.4474011154664592e-09,0.003533561459755875,0.004798422758896224,0.0025496100310816814,0.01,0.0046636683081964225
236,8.693846165426856e-05,0.03533568402478602,0.015372895723938499,0.027001891054775306,0.010000000000000004,0.04296655497502244,8.693846165426858e-05,0.03533568402478601,0.015341886047013881,0.027001891054775306,0.010000000000000004,0.042966554975022435
237,1.5309011556694172e-22,0.007067135407744235,0.012232406044732908,0.007291559185308968,0.01,0.006898519530005531,1.5309011556694174e-22,0.007067135407744235,0.012215234332289136,0.007291559185308967,0.01,0.006898519530005531
238,5.981137676252337e-20,0.0106006992115204,0.007035288428719971,0.013157656719161826,0.010416664549537472,0.008206164688607909,5.981137676252338e-20,0.010600699211520402,0.007001922503380191,0.013157656719161826,0.010416664549537475,0.008206164688607909
239,4.742843975160496e-10,0.007067130358359773,0.0005855848195007593,0.00741800820731595,0.01,0.009463591255513992,4.742843975160496e-10,0.007067130358359774,0.0005479566107557266,0.007418008207315951,0.01,0.009463591255513992
240,1.509584969967733e-19,0.0035335614405223714,0.0033959107609476892,0.003962113732691975,0.01,0.004560675831303929,1.5095849699677338e-19,0.0035335614405223696,0.003390797863877886,0.003962113732691975,0.01,0.004560675831303929
241,4.93870376124219e-16,0.010600699242450622,0.0020953723477181154,0.00802451231401485,0.010125000622026396,0.00645268043518521,4.93870376124219e-16,0.010600699242450625,0.002086710437442966,0.008024512314014852,0.010125000622026396,0.00645268043518521
242,0.013743895347200007,0.0035335613436373032,0.010335622391206651,0.0032635621062869534,0.01,0.008617339363196863,0.013743895347200007,0.0035335613436373032,0.010322412446325438,0.003263562106286953,0.01,0.008617339363196863
243,7.957171782556632e-11,0.003533561375712826,0.0037746818573977325,0.0032648507769476765,0.01,0.001870982299617463,7.957171782556635e-11,0.003533561375712825,0.003770474128790015,0.003264850776947676,0.01,0.001870982299617463
244,7.904218290596673e-14,0.007067130321587312,0.003919121710242054,0.005548219427271428,0.01,0.010360440192844766,7.904218290596677e-14,0.007067130321587309,0.003919121710242054,0.0055482194272714275,0.01,0.010360440192844766
245,1.0576895500644065e-14,0.003533561496880934,0.0005953898199589826,0.0032688320928327256,0.01,0.004265630718412018,1.057689550064406e-14,0.0035335614968809354,0.0005951694362147959,0.0032688320928327256,0.01,0.004265630718412017
246,2.97713141471486e-16,0.0035335614951950488,0.0006803781092627062,0.0047290140780421,0.01,0.003718694350595908,2.9771314147148585e-16,0.003533561495195048,0.0006786405178037401,0.004729014078042098,0.01,0.003718694350595908
247,1.5258800747206557e-20,0.014134273749764665,0.011294651350979991,0.014192901487033272,0.009999999999999997,0.013385018187964226,1.5258800747206557e-20,0.014134273749764661,0.011217710630442737,0.01419290148703327,0.009999999999999997,0.013385018187964226
248,0.13736056394868904,0.13736056394868904,0.13736056394868904,0.14285714285714285,0.14285714285714285,0.1625775694993416,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.02040816326530612,0.02040816326530612,0.04088198074736656
